epoch,acc       ,f1                 ,loss               ,precision          ,recall   ,val_acc            ,val_f1            ,val_loss           ,val_precision     ,val_recall
716  ,0.9589845 ,0.11764782176081706,0.938045859336853  ,0.3215452826472089
717  ,0.9612366 ,0.12330199023716963,0.9344978332519531 ,0.3195146905608052
718  ,0.9612366 ,0.12291798821014162,0.9334061145782471 ,0.32487358126838134
719  ,0.9623968 ,0.11947733169147108,0.9388646483421326 ,0.2987594694289578
720  ,0.9640347 ,0.11591918745142912,0.936954140663147  ,0.30847286898236087
721  ,0.96075886,0.12108036527831034,0.938591718673706  ,0.3129148183097681
722  ,0.9600082 ,0.12390083891779362,0.9366812109947205 ,0.3273137971173207
723  ,0.9613731 ,0.12344680804527149,0.9344978332519531 ,0.32571956085846415
724  ,0.9608271 ,0.12082201497596107,0.931768536567688  ,0.34437378578896605
725  ,0.96048594,0.12492583686633216,0.9312227368354797 ,0.3105242176217283
726  ,0.96048594,0.12099045696278396,0.9372270703315735 ,0.32308791346815474
727  ,0.95877975,0.12735988167575674,0.9418668150901794 ,0.2963973678908754
728  ,0.96048594,0.12398496704207974,0.932860255241394  ,0.33506522410626494
729  ,0.96130484,0.12148972280617909,0.9347707629203796 ,0.3254334406691347
730  ,0.9619873 ,0.11812614961174221,0.9347707629203796 ,0.3289800350387544
731  ,0.9616461 ,0.11728399335099415,0.9314956068992615 ,0.32881061212204427
732  ,0.96103185,0.12070949328024115,0.9388646483421326 ,0.2992787267443395
733  ,0.96219206,0.12172842387480923,0.9347707629203796 ,0.3088227026652561
734  ,0.96021295,0.12353048616120134,0.9344978332519531 ,0.3115431489382248
735  ,0.9621238 ,0.12261003494544387,0.9350436925888062 ,0.3012183411412885
736  ,0.9621238 ,0.11601092751454242,0.9388646483421326 ,0.30930663580196915
737  ,0.9625333 ,0.1186875043191422 ,0.942139744758606  ,0.2816015661218281
738  ,0.9611001 ,0.12122471838079035,0.9325873255729675 ,0.3252765310513401
739  ,0.9639664 ,0.1113954758923558 ,0.9342249035835266 ,0.332246237381577
740  ,0.9623968 ,0.1160599751111827 ,0.9375             ,0.3222650400480849
741  ,0.96205556,0.11830901786799904,0.9388646483421326 ,0.3100579614511093
742  ,0.96089536,0.12407399095696069,0.932860255241394  ,0.32759884338191503
743  ,0.9651266 ,0.11537810890650428,0.9347707629203796 ,0.33160552694807927
744  ,0.96075886,0.1215741212838812 ,0.9353166222572327 ,0.33587990418141583
745  ,0.9617143 ,0.11650574723095777,0.9375             ,0.3249375924272829
746  ,0.9606224 ,0.12317371611455874,0.9314956068992615 ,0.3426688924496871
747  ,0.9613731 ,0.11853710078793663,0.942139744758606  ,0.2988194228845392
748  ,0.96260154,0.11927179506612069,0.943231463432312  ,0.28646289192823343
749  ,0.9632157 ,0.11826703333939284,0.936954140663147  ,0.3160106481813447
750  ,0.9673787 ,0.10918772795205758,0.9290392994880676 ,0.3708111449230186
751  ,0.9598717 ,0.12360662112282883,0.936408281326294  ,0.3299428121752093
752  ,0.96144134,0.12046869128529614,0.9383187890052795 ,0.33126672711955407
753  ,0.9640347 ,0.11701037505122815,0.9399563074111938 ,0.30585437954513267
754  ,0.9638982 ,0.11119380095611454,0.9377729296684265 ,0.31699252370988956
755  ,0.9619873 ,0.1192117374628581 ,0.9377729296684265 ,0.33219772469919323
756  ,0.9595987 ,0.12521282564407565,0.9355894923210144 ,0.31199344413509533
757  ,0.96021295,0.12054088495156672,0.936408281326294  ,0.3148376080146523
758  ,0.9651266 ,0.11329403754746004,0.9407750964164734 ,0.33237381482610734
759  ,0.9604177 ,0.12668433577780233,0.9435043931007385 ,0.293801909581022
760  ,0.96116835,0.11614161676067562,0.936954140663147  ,0.3174519043041629
761  ,0.9636252 ,0.11218354016916667,0.9377729296684265 ,0.32509790569153413
762  ,0.96089536,0.11406084930726727,0.938591718673706  ,0.3150437580153151
763  ,0.9640347 ,0.11081112974932159,0.9391375780105591 ,0.342903718710206
764  ,0.9632157 ,0.11702469256064277,0.9344978332519531 ,0.32757329765105353
765  ,0.96355695,0.1163591629320433 ,0.9394105076789856 ,0.3091885332977928
766  ,0.9630792 ,0.10968675867454238,0.9424126744270325 ,0.3086180447084284
767  ,0.9618508 ,0.11975411932600454,0.938045859336853  ,0.30517291066167657
768  ,0.96314746,0.116358455794505  ,0.9342249035835266 ,0.3129873205155264
769  ,0.96246505,0.12155839388924784,0.9396833777427673 ,0.3059436382489954
770  ,0.96382993,0.11548519752386291,0.9358624219894409 ,0.31859042017220407
771  ,0.962738  ,0.11767172945210415,0.938591718673706  ,0.3059879319831794
772  ,0.9651266 ,0.11213941706613592,0.9407750964164734 ,0.3137803464867663
773  ,0.9641029 ,0.11388850600973442,0.9391375780105591 ,0.3221328197185389
774  ,0.9622603 ,0.12220700336295427,0.9383187890052795 ,0.3092344816831067
775  ,0.96382993,0.11056216566634082,0.9396833777427673 ,0.3199048552125302
776  ,0.96246505,0.11783826618162282,0.9388646483421326 ,0.3013650888666576
777  ,0.96458066,0.11101353732785259,0.9372270703315735 ,0.33023637634047254
778  ,0.9646489 ,0.11088666042223616,0.9339519739151001 ,0.31972278758688266
779  ,0.96382993,0.11201180377336344,0.938591718673706  ,0.30627246038361927
780  ,0.9622603 ,0.12152573131932452,0.9284934401512146 ,0.33606294976897116
781  ,0.96328396,0.11338511461618694,0.9415938854217529 ,0.3122414124714756
782  ,0.9642394 ,0.12163256165505855,0.9358624219894409 ,0.3315607262327942
783  ,0.9643759 ,0.10932795844358413,0.9402292370796204 ,0.30810865678511334
784  ,0.9630792 ,0.1136260073786322 ,0.943231463432312  ,0.2916356087967298
785  ,0.9621238 ,0.11782257074521588,0.9394105076789856 ,0.3121926235319746
786  ,0.9605542 ,0.12310634590855704,0.9325873255729675 ,0.3361844913017281
787  ,0.9619873 ,0.11411071413187153,0.9372270703315735 ,0.31832740436344686
788  ,0.9626698 ,0.1140519676070681 ,0.9347707629203796 ,0.33495013012375896
789  ,0.9651948 ,0.11218987662457797,0.9347707629203796 ,0.3315362218425784
790  ,0.9617143 ,0.12329050236170767,0.9391375780105591 ,0.31669334084706535
791  ,0.9641029 ,0.113347394661001  ,0.9415938854217529 ,0.30281726189575864
792  ,0.9617143 ,0.1247323390162781 ,0.936408281326294  ,0.31861998264446006
793  ,0.96444416,0.10884644086705632,0.9358624219894409 ,0.33532660230831546
794  ,0.9640347 ,0.11418869410091266,0.938045859336853  ,0.30583468063299313
795  ,0.9626698 ,0.11301555658886964,0.9402292370796204 ,0.32488222691071866
796  ,0.96232855,0.11612470839740814,0.9344978332519531 ,0.31943915410203183
797  ,0.96191907,0.12643246824073195,0.9405021667480469 ,0.30144814763006683
798  ,0.9646489 ,0.11506438645050727,0.9405021667480469 ,0.3205014471143614
